,Date,Unix,Ticker,Price,stock_p_change,SP500,sp500_p_change,Difference,DE Ratio,Trailing P/E,Price/Sales,Price/Book,Profit Margin,Operating Margin,Return on Assets,Return on Equity,Revenue Per Share,Market Cap,Enterprise Value,Forward P/E,PEG Ratio,Enterprise Value/Revenue,Enterprise Value/EBITDA,Revenue,Gross Profit,EBITDA,Net Income Avl to Common ,Diluted EPS,Earnings Growth,Revenue Growth,Total Cash,Total Cash Per Share,Total Debt,Current Ratio,Book Value Per Share,Cash Flow,Beta,Held by Insiders,Held by Institutions,Shares Short (as of,Short Ratio,Short % of Float,Shares Short (prior ,Status,Current Price,Shares Outstanding
427,N/A,N/A,tap,N/A,N/A,N/A,N/A,N/A,104.031,9.32,2.77,1.6194543,0.30173,0.12593001,0.02348,0.18675,31.075,18680000000.0,0.30173,0.30173,0.15266275,0.15266275,0.15266275,4880000000.0,1880000000.0,1350000000.0,2020000000.0,9.307,0.163,2.726,1130000000.0,1.835,12290000000.0,0.748,53.87,1100000000.0,0.630137,0.14037,0.833,2950000.0,1.46,0.017159,2810000.0,N/A,87.24,194750000.0
428,N/A,N/A,nke,N/A,N/A,N/A,N/A,N/A,30.644,23.20,2.79,7.740908,0.12344,0.13825,0.13293,0.34381,20.72,95880000000.0,20.754448,20.754448,2.36,0.00206685,0.00206685,32380000000.0,14970000000.0,5450000000.0,4240000000.0,2.51,0.225,0.053,3100000000.0,3.752,3800000000.0,2.934,7.534,0.225,0.400779,0.00196,0.839,0.00196,2.5,0.02679899,0.00196,N/A,58.32,1320000000.0
429,N/A,N/A,s,N/A,N/A,N/A,N/A,N/A,217.535,N/A,0.97,1.7450052,0.03616,0.06798,0.01727,0.0625,8.377,32850000000.0,0.03616,0.03616,0.68879664,0.68879664,0.68879664,33350000000.0,18410000000.0,10420000000.0,1210000000.0,0.303,0.058,0.058,4170000000.0,2.083,40910000000.0,1.133,4.715,4170000000.0,0.603025,0.84896004,0.18100001,115250000.0,5.69,0.18419,121490000.0,N/A,8.2277,3990000000.0
430,N/A,N/A,xrx,N/A,N/A,N/A,N/A,N/A,96.544,N/A,0.69,1.4936336,0.04665,0.09548,0.03105999,0.07895,41.84,7380000000.0,8.178277,8.178277,78.82,0.13418305,0.13418305,10770000000.0,4260000000.0,1490000000.0,2.039,2.039,0.541,0.062,1090000000.0,4.112,1.312,1.797,19.383,1230000000.0,0.878078,0.06656,0.845,4480000.0,2.8,0.01971799,3990000.0,N/A,28.9511,254170000.0
431,N/A,N/A,nrg,N/A,N/A,N/A,N/A,N/A,479.098,N/A,0.43,3.8099592,0.08576999,0.07062,0.01689,0.23369,37.568,6670000000.0,0.08576999,0.08576999,0.03295302,0.03295302,0.03295302,12350000000.0,3800000000.0,2320000000.0,2.977,2.977,0.146,0.146,2069999999.9999998,4.796,19440000000.0,1.296,5.141,1450000000.0,1.29461,0.00628000,1.04,16660000.0,2.78,0.070603,14530000.0,N/A,19.587,316080000.0
432,N/A,N/A,fcx,N/A,N/A,N/A,N/A,N/A,160.248,65.61,1.22,2.824794,0.01728000,0.1126,0.02651999,0.05817999,10.923,17750000000.0,9.356061,9.356061,0.24,0.02480620,0.02480620,14830000000.0,2750000000.0,4240000000.0,0.187,0.187,0.031,0.031,3730000000.0,2.765,15360000000.0,2.017,4.372,3780000000.0,3.04425,0.10238,0.684,63560000.0,3.32,0.04918600,71830000.0,N/A,12.35,1450000000.0
433,N/A,N/A,fslr,N/A,N/A,N/A,N/A,N/A,7.388,N/A,1.40,0.8266837,0.18351,0.05828000,0.01524000,0.09929,28.687,4360000000.0,53.81818,53.81818,1.64,0.15279847,0.15279847,2950000000.0,703980000.0,378450000.0,544470000.0,5.264,0.954,0.018,206750000.0,23.451,386250000.0,6.319,50.128,615680000.0,1.28653,0.26641,0.572,13820000.0,3.23,0.170201,15560000.0,N/A,41.44,104290000.0
434,N/A,N/A,qdel,N/A,N/A,N/A,N/A,N/A,68.037,227.33,4.25,4.140546,0.01827,0.08293,0.02845000,0.01877,6.549,905830000.0,57.20854,57.20854,2.89,0.3617022,0.3617022,191600000.0,118190000.0,39800000.0,3930000.0,0.12,0.464,0.464,11810000.0,5.948,149760000.0,8.409,6.632,48990000.0,1.32535,0.17198,1.033,3470000.0,18.27,0.160192,3350000.0,N/A,27.4601,33210000.0
435,N/A,N/A,dri,N/A,N/A,N/A,N/A,N/A,44.564,23.56,1.56,5.339003,0.06682,0.09332,0.08292,0.23805,57.685,11200000000.0,18.283096,18.283096,1.67,0.42197454,0.42197454,6930000000.0,1540000000.0,936600000.0,482500000.0,3.803,0.103,0.081,820400000.0,1.865,936600000.0,0.62,16.814,899900000.0,0.122585,0.09899,0.833,8279999.999999999,7.42,0.071466,9010000.0,N/A,89.77,124340000.0
436,N/A,N/A,mdt,N/A,N/A,N/A,N/A,N/A,66.352,30.38,3.99,2.394734,0.13558,0.21205,0.03948,0.07853,21.546,1.1934e+11,16.226751,16.226751,2.32,0.01866841,0.01866841,29710000000.0,20420000000.0,9220000000.0,4030000000.0000005,2.89,0.077,0.046,6880000000.0,10.087,33450000000.000004,1.749,36.726,6880000000.0,0.852137,5.4000004,0.833,7580000.0,1.63,0.005453,6970000.0,N/A,87.949,1360000000.0
437,N/A,N/A,sfly,N/A,N/A,N/A,N/A,N/A,73.794,131.69,1.35,2.8392682,0.01061,0.04381,0.02991,0.02233000,33.785,1550000000.0,30.817568,30.817568,2.55,0.07962996,0.07962996,1130000000.0,568110000.0,140040000.0,12150000.0,0.349,0.056,0.056,193420000.0,6.116,399830000.0,2.678,16.064,203650000.0,0.906616,0.01246999,1.049,4710000.0,10.68,0.19025101,4850000.0,N/A,45.61,33760000.0
438,N/A,N/A,rsg,N/A,N/A,N/A,N/A,N/A,99.797,34.27,2.28,2.838434,0.06753,0.16849001,0.04880000,0.08337,27.9,21780000000.0,24.568705,24.568705,2.53,0.22900319,0.22900319,9390000000.0,3620000000.0,2680000000.0,643700000.0,1.88,0.222,0.064,1850000000.0,0.098,7670000000.0,0.695,22.678,1860000000.0,0.570113,0.31304002,0.64599997,4200000.0,3.08,0.01825500,4010000.0,N/A,64.37,338080000.0
439,N/A,N/A,rost,N/A,N/A,N/A,N/A,N/A,14.278,18.54,1.62,7.629256,0.08774000,0.13974,0.21426001,0.43182,33.568,21070000000.0,15.874636,15.874636,1.73,0.06148535,0.06148535,12870000000.0,3690000000.0,2130000000.0,1150000000.0,2.919,0.123,0.07,1560000000.0,3.197,396610000.0,1.582,7.137,1610000000.0,1.07112,0.02262,0.917,10600000.0,3.21,0.027677,7760000.0,N/A,54.45,389180000.0
440,N/A,N/A,amd,N/A,N/A,N/A,N/A,N/A,344.254,N/A,2.97,33.029957,0.1042,0.07685,0.06767,0.183,5.076,13500000000.0,49.431038,49.431038,2.02,1.7023349,1.7023349,4270000000.0,1010000000.0,1410000000.0,0.534,0.534,0.183,0.183,0.0,0.998,1410000000.0,1.821,0.434,0.183,3.0933,0.18566999,0.433,158590000.0,2.03,0.19989401,146130000.0,N/A,14.335,945020000.0
441,N/A,N/A,m,N/A,N/A,N/A,N/A,N/A,156.395,11.45,0.25,1.5041053,0.02265000,0.06798,0.05406,0.1339,82.53,6460000000.0,7.643885,7.643885,0.34,0.40617114,0.40617114,25780000000.0,10160000000.0,2760000000.0,1.854,1.854,0.378,0.075,1800000000.0,3.944,6730000000.0,1.351,14.128,2029999999.9999998,0.667842,0.00296,0.919,22630000.0,2.24,0.07523399,15270000.0,N/A,21.25,304500000.0
442,N/A,N/A,cvx,N/A,N/A,N/A,N/A,N/A,30.622,67.42,1.75,1.3459295,0.02604,0.02384,0.00637,0.01988,59.581,1.9683e+11,19.761156,19.761156,0.52,0.03427607,0.03427607,1.1022e+11,30630000000.0,16629999999.999998,2910000000.0,1.541,0.394,0.394,12850000000.0,3.692,45260000000.0,1.04,77.375,15580000000.0,1.1952,4.3000001,0.626,22460000.0,4.17,0.01186300,21040000.0,N/A,104.1413,1890000000.0
443,N/A,N/A,gild,N/A,N/A,N/A,N/A,N/A,125.835,7.38,3.11,4.4641943,0.43425,0.58647,0.20228,0.72246003,22.042,91210000000.0,9.247682,9.247682,0.98,0.19946897,0.19946897,30390000000.0,26130000000.0,18240000000.0,12640000000.0,9.462,0.19,0.165,16670000000.000002,11.256,26320000000.0,2.587,15.64,15460000000.0,0.964118,0.00603,0.834,10790000.0,1.45,0.008304,10140000.0,N/A,69.82,1310000000.0
444,N/A,N/A,bms,N/A,N/A,N/A,N/A,N/A,123.094,19.01,1.06,3.388261,0.05732,0.10628,0.07285999,0.18531,43.041,4270000000.0,16.362677,16.362677,2.77,0.10546571,0.10546571,3140000000.0,866200000.0,586600000.0,231100000.0,2.442,0.068,0.028,437400000.0,0.552,1550000000.0,1.912,13.715,479300000.0,0.981101,0.01053,0.758,3360000.0,5.19,0.036933,3880000.0,N/A,46.47,91950000.0
445,N/A,N/A,luk,N/A,N/A,N/A,N/A,N/A,174.485,15.72,0.83,0.9183709,0.05483,0.15379,0.02495,0.06532,31.229,9570000000.0,17.693335,17.693335,0.94,0.5093802,0.5093802,9430000000.0,2580000000.0,1950000000.0,628510000.0,1.692,0.314,0.314,608850000.0,52.437,19300000000.0,1.333,28.899,1340000000.0,1.186,0.13196999,0.708,2640000.0,1.76,0.007955,3160000.0,N/A,26.54,359820000.0
446,N/A,N/A,srcl,N/A,N/A,N/A,N/A,N/A,98.992,39.42,1.80,2.2363281,0.05244,0.14983,0.04753,0.06613999,42.094,6450000000.0,15.613636,15.613636,2.13,0.28020144,0.28020144,3560000000.0,1500000000.0,798780000.0,164940000.0,1.919,0.205,0.021,547250000.0,0.551,2860000000.0,1.311,33.792,565620000.0,0.002338,0.01218000,0.90800005,0.01218000,7.35,0.058493,0.01218000,N/A,75.57,85270000.0
447,N/A,N/A,etfc,N/A,N/A,N/A,N/A,N/A,40.534,20.14,4.93,1.7614721,0.25326002,0.42224997,0.01048,0.08932000,7.806,10680000000.0,16.78355,16.78355,1.56,0.5682281,0.5682281,2090000000.0,2090000000.0,2610000000.0,1.929,1.929,0.094,0.121,1620000000.0,14.541,2610000000.0,1.428,22.01,1880000000.0,1.29607,0.00191,0.95199996,4270000.0,1.67,0.017357,3250000.0,N/A,38.77,274950000.0
448,N/A,N/A,adi,N/A,N/A,N/A,N/A,N/A,129.367,30.78,7.32,2.96104,0.20903,0.31317,0.04586,0.11284000,12.665,29500000000.0,17.36717,17.36717,1.14,0.35378873,0.35378873,3420000000.0,2230000000.0,1550000000.0,837200000.0,2.611,0.509,0.474,1280000000.0,16.862,12890000000.0,1.383,27.156,1580000000.0,1.39302,0.00749,0.883,8460000.0,2.06,0.027544,10010000.0,N/A,80.41,367010000.0
449,N/A,N/A,tso,N/A,N/A,N/A,N/A,N/A,79.71,16.08,0.44,2.0597324,0.02798000,0.05307,0.04698,0.10491,216.755,11300000000.0,13.804921,13.804921,1.0,0.26313722,0.26313722,24580000000.0,5280000000.0,1970000000.0,5.999,5.999,0.264,0.312,1300000000.0,19.624,6640000000.0,2.051,46.849,1220000000.0,1.22011,0.06172,0.864,9750000.0,4.7,0.08363400,8710000.0,N/A,96.4964,159940000.0
450,N/A,N/A,bbby,N/A,N/A,N/A,N/A,N/A,55.815,6.56,0.33,1.5072386,0.05219,0.0875,0.09932999,0.24521999,83.764,4010000000.0,7.284987,7.284987,2.72,0.37508184,0.37508184,12220000000.0,4580000000.0,1360000000.0,637770000.0,4.346,0.338,0.001,1040000000.0,3.336,1490000000.0,1.718,18.995,1040000000.0,0.75938,0.03326999,0.996,13960000.0,6.45,0.100295,13640000.0,N/A,28.63,144120000.0
451,N/A,N/A,ctas,N/A,N/A,N/A,N/A,N/A,52.544,26.37,2.58,6.1092334,0.10253,0.15999,0.12099,0.24136,48.912,13390000000.0,26.13843,26.13843,2.34,0.29056418,0.29056418,4910000000.0,2130000000.0,997250000.0,489080000.0,4.822,0.022,0.053,465850000.0,1.398,1140000000.0,1.727,20.708,652450000.0,0.845785,0.18180001,0.71800005,3710000.0,7.51,0.042663,4040000.0,N/A,126.51,105320000.0
452,N/A,N/A,whr,N/A,N/A,N/A,N/A,N/A,87.151,16.55,0.68,2.9652662,0.04265999,0.07166999,0.04779,0.16215,276.754,14220000000.0,11.097326,11.097326,0.97,0.10090947,0.10090947,20720000000.0,3680000000.0,2150000000.0,11.618,11.618,0.047,0.037,1200000000.0,12.857,5030000000.0,0.966,65.081,1430000000.0,1.75451,0.00746,0.929,5150000.0,7.16,0.070832,5300000.0,N/A,192.9825,73970000.0
453,N/A,N/A,rok,N/A,N/A,N/A,N/A,N/A,84.785,27.66,3.49,9.675245,0.12884,0.1735,0.09656,0.35365,47.01,21350000000.0,22.671703,22.671703,2.97,0.37914813,0.37914813,5880000000.0,2480000000.0,1210000000.0,779700000.0,5.991,0.133,0.079,947300000.0,19.665,1860000000.0,2.132,17.059,1160000000.0,1.18414,0.00506,0.78699994,3120000.0,3.34,0.02446,2730000.0,N/A,165.05,128840000.0
454,N/A,N/A,mon,N/A,N/A,N/A,N/A,N/A,150.535,25.25,3.55,7.868166,0.14115,0.23801,0.10262,0.3478,33.104,51360000000.0,21.351734,21.351734,3.0,0.14619362,0.14619362,13500000000.0,7020000000.0,4190000000.0000005,2029999999.9999998,4.63,0.166,0.01,2590000000.0,3.555,9860000000.0,1.44,14.871,2860000000.0,1.03821,0.00265,0.831,3950000.0,2.62,0.00903900,3520000.0,N/A,117.0075,439320000.0
455,N/A,N/A,cpb,N/A,N/A,N/A,N/A,N/A,228.993,32.44,1.96,10.6055,0.06166999,0.16403,0.10446,0.30847,25.796,15570000000.0,16.146873,16.146873,3.65,0.23108172,0.23108172,7960000000.0,2780000000.0,1610000000.0,1.584,1.584,0.019,0.009,1460000000.0,1.033,3410000000.0,0.761,4.872,1260000000.0,0.127587,0.39339,0.438,7910000.0,4.52,0.044205,7700000.0,N/A,51.67,303060000.0
456,N/A,N/A,esv,N/A,N/A,N/A,N/A,N/A,60.097,2.16,0.64,0.18571852,0.28320998,0.27676,0.03052,0.09207,8.218,1490000000.0,0.28320998,0.28320998,0.5277778,0.5277778,0.5277778,2780000000.0,1480000000.0,1100000000.0,666600000.0,2.278,0.421,0.421,1080000000.0,6.843,4940000000.0,4.969,27.084,944800000.0,1.72828,0.00459,0.889,41120000.0,3.08,0.152706,36250000.0,N/A,5.03,303500000.0
457,N/A,N/A,vrsn,N/A,N/A,N/A,N/A,N/A,10.919,27.36,8.44,0.083,0.39133,0.60499,0.18728,943920000.0,10.919,9830000000.0,22.08467,22.08467,2.97,0.12495589,0.12495589,1140000000.0,943920000.0,751480000.0,449600000.0,3.54,0.146,0.024,667950000.0,17.604,1860000000.0,1.212,11.663,666490000.0,1.06395,0.1224,1.108,13530000.0,16.67,0.22295,13610000.0,N/A,96.51,101480000.0
458,N/A,N/A,dhi,N/A,N/A,N/A,N/A,N/A,44.631,14.24,1.06,1.8982574,0.07385000,0.11571,0.08177,0.14397,35.193,13740000000.0,11.8487015,11.8487015,1.16,0.09343588,0.09343588,12160000000.0,2650000000.0,1580000000.0,969600000.0,2.568,0.154,0.175,86100000.0,2.524,3220000000.0,6.438,19.225,450300000.0,1.16366,0.09626000,0.85300004,6710000.0,1.86,0.019846,6710000.0,N/A,36.494,375580000.0
459,N/A,N/A,htz,N/A,N/A,N/A,N/A,N/A,1525.926,N/A,0.12,1.1460334,0.07589000,0.03594000,0.00898,0.4364,104.623,1090000000.0,14.396551,14.396551,0.35,0.7550495,0.7550495,8800000000.0,1270000000.0,14010000000.0,7.952,7.952,0.034,0.034,2530000000.0,9.377,14010000000.0,1.046,10.929,2570000000.0,2.22592,3.74,3.74,28180000.0,3.74,0.51930803,24670000.0,N/A,12.525,83710000.0
460,N/A,N/A,rhi,N/A,N/A,N/A,N/A,N/A,0.089,18.54,1.16,5.6927185,0.06466,0.10408,0.19349001,0.31845,41.204,6170000000.0,16.903448,16.903448,2.26,0.21206808,0.21206808,5250000000.0,2160000000.0,609990000.0,338490000.0,2.651,0.031,0.012,442080000.0,2.072,1.407,1.899,8.611,487100000.0,1.31285,0.03275,0.899,4130000.0,4.17,0.037538,3710000.0,N/A,49.02,127180000.0
461,N/A,N/A,aee,N/A,N/A,N/A,N/A,N/A,113.683,20.39,2.20,1.8660278,0.10928000,0.2379,0.0367,0.09228,24.518,13200000000.0,18.051495,18.051495,3.22,0.02573394,0.02573394,6080000000.0,2690000000.0,2340000000.0,2.668,2.668,0.029,0.058,2120000000.0,0.033,8189999999.999999,0.525,29.118,2100000000.0,0.30817,0.0025,0.66400003,6560000.0,3.8,0.03021,7140000.0,N/A,54.335,242640000.0
462,N/A,N/A,chrw,N/A,N/A,N/A,N/A,N/A,94.234,19.02,0.72,7.3771725,0.0383,0.06064,0.14734,0.41194,94.838,9710000000.0,18.049868,18.049868,2.81,0.05314010,0.05314010,13140000000.0,2280000000.0,886610000.0,516500000.0,3.621,0.038,0.111,529409999.99999994,1.631,1240000000.0,1.115,9.322,517950000.00000006,0.551838,0.01407,0.884,15850000.0,10.37,0.126642,13970000.0,N/A,68.77,140890000.0
463,N/A,N/A,ph,N/A,N/A,N/A,N/A,N/A,127.036,23.86,1.89,4.621974,0.08109999,0.11779000,0.06175000,0.19077998,85.97,21820000000.0,18.224808,18.224808,1.56,0.44035316,0.44035316,11360000000.0,2540000000.0,1670000000.0,931900000.0,6.864,0.277,0.103,1170000000.0,6.43,6030000000.0,1.515,35.606,1250000000.0,1.24617,0.01041,0.929,3130000.0,2.95,0.023657,3540000.0,N/A,164.57,133180000.0
464,N/A,N/A,amgn,N/A,N/A,N/A,N/A,N/A,111.277,16.46,5.56,4.158718,0.34425,0.43584,0.08165,0.26612,30.817,1.2742e+11,13.565046,13.565046,3.31,0.07014072,0.07014072,22990000000.0,18830000000.0,12100000000.0,7890000000.0,10.528,0.116,0.011,10350000000.0,52.214,34090000000.000004,4.415,41.621,10820000000.0,1.76458,0.00133,0.817,8109999.999999999,2.57,0.011029,8690000.0,N/A,173.09,735400000.0
465,N/A,N/A,do,N/A,N/A,N/A,N/A,N/A,52.495,N/A,1.03,0.39620516,0.30195,0.18218,0.02491,0.10951999,10.536,1470000000.0,51.904762,51.904762,0.71,0.5852164,0.5852164,1600000000.0,1540000000.0,634040000.0,436390000.0,3.19,0.733,0.18,646550000.0,0.899,1980000000.0,2.557,27.511,503900000.0,1.23875,0.53339,0.482,27870000.0,7.57,0.435153,27940000.0,N/A,10.9,137220000.0
466,N/A,N/A,agn,N/A,N/A,N/A,N/A,N/A,42.221,7.65,5.52,1.1707499,0.82421994,0.06611,0.00463,0.0446,39.852,82490000000.0,13.677456,13.677456,1.15,0.01009595,0.01009595,14570000000.0,12710000000.0,5800000000.0,3690000000.0,32.094,0.051,0.051,1430000000.0,26.651,31750000000.0,1.318,209.353,895500000.0,1.25001,0.00234,0.884,6800000.0,2.45,0.02029799,6480000.0,N/A,245.1,335870000.0
467,N/A,N/A,nwl,N/A,N/A,N/A,N/A,N/A,92.974,22.50,1.68,2.1443818,0.07399,0.13142,0.05136,0.16319,32.021,25610000000.0,15.08357,15.08357,1.63,0.07486307,0.07486307,13260000000.0,4400000000.0,2560000000.0,1130000000.0,2.356,7.691,1.484,1830000000.0,1.423,11180000000.0,1.503,24.83,1800000000.0,1.18734,0.00565,0.926,15680000.0,4.7,0.032748,17530000.0,N/A,53.245,483100000.0
468,N/A,N/A,abbv,N/A,N/A,N/A,N/A,N/A,746.378,18.63,4.32,22.922636,0.24067,0.37589002,0.10318,1.30899,16.211,1.144e+11,11.026033,11.026033,0.9,0.0870229,0.0870229,25640000000.0,19800000000.0,11150000000.0,6280000000.0,3.858,0.277,0.097,7040000000.0,3.926,37300000000.0,1.758,3.141,7020000000.0,1.43277,0.001,0.736,30390000.0,5.37,0.021439,30330000.0,N/A,72.0,1590000000.0
469,N/A,N/A,itw,N/A,N/A,N/A,N/A,N/A,175.1,24.57,3.65,11.228663,0.15243,0.2284,0.12719,0.43272,39.299,50520000000.0,20.744318,20.744318,2.77,0.32539546,0.32539546,13600000000.0,5700000000.0,3620000000.0,2100000000.0,5.953,0.194,0.06,2300000000.0,7.217,7880000000.0,2.237,13.006,2290000000.0,1.26581,0.00984,0.774,6500000.0,5.83,0.023266,7140000.0,N/A,146.04,345450000.0
470,N/A,N/A,rht,N/A,N/A,N/A,N/A,N/A,57.537,67.70,6.86,13.32472,0.10541,0.13738,0.05019,0.20017,14.109,17540000000.0,31.009493,31.009493,2.15,0.3179543,0.3179543,2410000000.0,2060000000.0,432710000.0,265709999.99999997,1.46,0.212,0.192,783720000.0,9.233,751170000.0,1.285,7.354,809290000.0,1.4502,0.00563,0.98,4340000.0,3.48,0.02878,4390000.0,N/A,97.99,177460000.0
471,N/A,N/A,oi,N/A,N/A,N/A,N/A,N/A,913.474,21.06,0.59,7.982428,0.02838000,0.09659999,0.04243,0.4186,41.498,3990000000.0,9.051661,9.051661,1.2,0.3590604,0.3590604,6700000000.0,1210000000.0,1070000000.0000001,1.164,1.164,0.275,0.017,2350000000.0,1.918,5630000000.0,1.301,3.073,0.275,1.4018,0.00782,0.989,5070000.0,4.34,0.03138600,5390000.0,N/A,24.53,162700000.0
472,N/A,N/A,wmb,N/A,N/A,N/A,N/A,N/A,141.638,2052.67,3.21,3.0284653,0.00179,0.23253,0.02362,0.01495,10.175,25440000000.0,31.591835,31.591835,3.14,0.39013255,0.39013255,7500000000.0,4190000000.0,3580000000.0,0.015,0.015,0.198,0.198,3660000000.0,0.773,21820000000.0,1.391,10.223,3490000000.0,1.64155,0.00147,0.878,10060000.0,1.58,0.013525,11770000.0,N/A,30.96,826280000.0
473,N/A,N/A,acn,N/A,N/A,N/A,N/A,N/A,0.312,22.22,2.24,9.437131,0.10477000,0.14744,0.15626,0.45619,55.021,77540000000.0,19.369564,19.369564,2.23,0.06309008,0.06309008,34800000000.0,10280000000.0,5800000000.0,3580000000.0,5.647,0.255,0.051,4580000000.0,5.477,27670000.0,1.224,13.218,0.255,1.07847,0.00206,0.831,10330000.0,5.61,0.015698,9010000.0,N/A,124.74,617990000.0
474,N/A,N/A,emr,N/A,N/A,N/A,N/A,N/A,50.49,25.66,2.68,4.8341923,0.10545000,0.18240999,0.08408,0.21405001,22.403,38710000000.0,20.782007,20.782007,2.91,0.08704340,0.08704340,14520000000.0,6260000000.0,3100000000.0,1660000000.0,2.341,0.215,0.001,2880000000.0,7.819,4070000000.0000005,2.505,12.424,2080000000.0,1.24633,0.00623000,0.72900003,10090000.0,2.56,0.01573699,9440000.0,N/A,60.06,644480000.0
475,N/A,N/A,bax,N/A,N/A,N/A,N/A,N/A,32.127,18.14,3.21,3.8219306,0.18094,0.13437,0.05222,0.20932,18.866,33320000000.0,23.709303,23.709303,2.06,0.29413033,0.29413033,10160000000.0,4110000000.0,2130000000.0,1850000000.0,3.379,0.919,0.042,1650000000.0,5.257,2790000000.0,2.721,16.005,2180000000.0,0.780717,0.10111000,0.84900004,6670000.0,2.23,0.01236099,7070000.0,N/A,61.17,543670000.0
476,N/A,N/A,kr,N/A,N/A,N/A,N/A,N/A,219.136,13.73,0.17,3.351906,0.01352,0.02622,0.0551,0.24779,125.556,20460000000.0,11.205883,11.205883,6.84,0.394758,0.394758,1.1534e+11,25840000000.0,5510000000.0,1570000000.0,1.661,0.549,0.049,4269999999.9999995,0.397,13440000000.0,0.762,6.82,4500000000.0,0.295384,0.00782,0.78900003,22880000.0,2.52,0.028081,18710000.0,N/A,22.86,897350000.0
477,N/A,N/A,trow,N/A,N/A,N/A,N/A,N/A,17.771,14.80,4.18,3.6472857,0.29864,0.42843,0.18635,0.24277,17.771,18240000000.0,14.480843,14.480843,1.44,0.00926554,0.00926554,4220000000.0,4220000000.0,2.764,1270000000.0,5.106,0.305,0.12,170500000.0,6.888,2.764,2.764,20.725,286500000.0,1.15034,0.03331,0.732,12300000.0,6.71,0.052309,10270000.0,N/A,75.59,241270000.0
478,N/A,N/A,hst,N/A,N/A,N/A,N/A,N/A,55.182,18.23,2.44,1.8931988,0.13504,0.13266,0.03862,0.10357001,7.384,13350000000.0,26.485294,26.485294,0.81,0.05011654,0.05011654,5430000000.0,3420000000.0,1450000000.0,0.99,0.99,0.125,0.01,1300000000.0,0.556,3990000000.0,2.334,9.513,1290000000.0,1.22505,0.01721,1.031,64920000.0,8.8,0.10838999,62680000.0,N/A,18.01,739750000.0
479,N/A,N/A,etr,N/A,N/A,N/A,N/A,N/A,188.982,N/A,1.25,1.6848165,0.06753,0.1667,0.02471999,0.08149,60.445,13580000000.0,15.471371,15.471371,2.4,0.07253885,0.07253885,10850000000.0,4310000000.0,3590000000.0,730980000.0,4.082,0.641,0.008,3730000000.0,6.035,15610000000.0,0.876,44.904,0.641,0.630854,0.00174,0.872,4580000.0,4.16,0.028578,5340000.0,N/A,75.655,179470000.0
480,N/A,N/A,pep,N/A,N/A,N/A,N/A,N/A,330.891,24.73,2.58,13.984996,0.10663,0.16302,0.08874,0.59029,43.908,1.6395e+11,20.617805,20.617805,3.45,0.04550051,0.04550051,62800000000.0,34590000000.0,12420000000.0,6710000000.0,4.641,0.434,0.016,10400000000.0,11.193,38660000000.0,1.254,8.197,9900000000.0,0.698871,0.00217,0.714,8620000.0,2.62,0.006042,7540000.0,N/A,114.635,1430000000.0
481,N/A,N/A,cmcsa,N/A,N/A,N/A,N/A,N/A,104.536,20.70,2.24,3.3669999,0.1112,0.21152,0.06146,0.16487,17.136,1.8507e+11,17.606983,17.606983,1.48,0.15472817,0.15472817,80400000000.0,55940000000.0,27140000000.0,9130000000.0,1.885,0.233,0.089,19240000000.0,0.848,61790000000.0,0.799,11.609,19500000000.0,1.25503,0.0016,0.84599996,78100000.0,4.27,0.016608,60530000.0,N/A,39.0875,4730000000.0
482,N/A,N/A,mtb,N/A,N/A,N/A,N/A,N/A,33.192,20.23,4.92,1.6855537,0.26422,0.439,0.01102,0.08385000,33.192,25420000000.0,0.26422,0.26422,0.39856052,0.39856052,0.39856052,5720000000.0,232610000.0,8420000000.0,1280000000.0,8.169,0.224,0.05,1180000000.0,54.688,8420000000.0,5170000000.0,97.422,2020000000.0,0.925033,0.0805,0.856,3340000.0,4.73,0.022388,2740000.0,N/A,164.21,153860000.0
483,N/A,N/A,dnr,N/A,N/A,N/A,N/A,N/A,615.702,N/A,0.57,1.2105678,0.74124,0.05410999,0.00713,0.97706,2.7,607460000.0,6.3958335,6.3958335,0.18,0.58583105,0.58583105,960570000.0,545630000.0,287320000.0,769450000.0,2.009,0.399,0.399,219220000.0,0.004,3040000000.0,0.528,1.268,241460000.0,4.20934,0.01898,1.123,69610000.0,11.93,0.22791,72680000.0,N/A,1.535,392750000.0
484,N/A,N/A,cinf,N/A,N/A,N/A,N/A,N/A,11.604,19.82,2.11,1.6296531,0.10770000,0.15621,0.02724,0.08633999,34.07,11850000000.0,23.477123,23.477123,81.69,0.05585491,0.05585491,5450000000.0,5140000000.0,0.911,3.631,3.631,0.071,0.117,1100000000.0,3.297,0.911,1.211,44.083,0.071,0.841618,0.13791001,0.637,4050000.0,7.09,0.026978,4150000.0000000005,N/A,71.84,164690000.0
485,N/A,N/A,lh,N/A,N/A,N/A,N/A,N/A,104.499,20.94,1.62,2.7734907,0.0796,0.14928001,0.06179,0.14035,92.968,15600000000.0,14.990187,14.990187,1.89,0.11170637,0.11170637,9640000000.0,3180000000.0,1850000000.0,760200000.0,7.279,0.165,0.049,1180000000.0,3.573,5920000000.0,1.418,55.075,1280000000.0,1.15886,0.05658,0.97900003,2990000.0,4.83,0.029338,2980000.0,N/A,152.75,102300000.0
